campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,click_through_rate_percent,conversions,conversion_rate_percent,spend,revenue_generated,real_roas
51824,Category Promotion,2024-07-01,Premium,Social Media,1672,432,25.84,17,3.94,4330.69,6671.78,1.54
943235,App Push Notification,2024-07-01,Inactive,Social Media,6764,228,3.37,49,21.49,4512.66,4955.98,1.10
275526,Email Campaign,2024-07-01,All,App,4561,692,15.17,18,2.60,3934.35,3673.46,0.93
912695,Referral Program,2024-07-01,Inactive,Email,1111,233,20.97,34,14.59,4448.72,6160.27,1.38
251216,New User Discount,2024-06-30,Premium,Email,2114,546,25.83,46,8.42,1765.54,7031.51,3.98
762137,Weekend Special,2024-06-30,New Users,SMS,6175,682,11.04,79,11.58,1510.5,4191.05,2.77
594632,Festival Offer,2024-06-30,All,App,6917,204,2.95,13,6.37,4736.98,6076.13,1.28
23520,Flash Sale,2024-06-30,New Users,App,2732,634,23.21,48,7.57,1120.18,7095.81,6.33
465937,Membership Drive,2024-06-30,New Users,SMS,7461,762,10.21,17,2.23,3075.9,4295.43,1.40
677909,Category Promotion,2024-06-30,Inactive,App,6879,281,4.08,67,23.84,1482.59,8928.52,6.02
316186,App Push Notification,2024-06-30,New Users,App,7950,768,9.66,37,4.82,4374.78,4830.83,1.10
720847,Email Campaign,2024-06-30,Premium,App,3938,998,25.34,77,7.72,4701.87,6442.54,1.37
403077,Referral Program,2024-06-30,All,Social Media,7565,420,5.55,76,18.10,4381.73,8518.67,1.94
606513,New User Discount,2024-06-29,Inactive,Email,3160,477,15.09,90,18.87,3344.65,6653.97,1.99
456050,Weekend Special,2024-06-29,New Users,Email,1044,882,84.48,94,10.66,4013.88,6635.48,1.65
436310,Festival Offer,2024-06-29,New Users,Email,6525,988,15.14,58,5.87,3159.26,3091.38,0.98
669182,Flash Sale,2024-06-29,Premium,SMS,7621,643,8.44,26,4.04,1998.75,9531.89,4.77
594914,Membership Drive,2024-06-29,Premium,Email,6930,939,13.55,70,7.45,2594.55,4301,1.66
424670,Category Promotion,2024-06-29,Premium,App,1444,152,10.53,71,46.71,2805.14,9714.68,3.46
65645,App Push Notification,2024-06-29,New Users,Social Media,7384,986,13.35,65,6.59,4132.36,3756.11,0.91
33915,Email Campaign,2024-06-29,Inactive,App,5404,569,10.53,80,14.06,3626.89,3659.99,1.01
803902,Referral Program,2024-06-29,Premium,SMS,5077,473,9.32,41,8.67,2580.18,2398.48,0.93
131270,New User Discount,2024-06-28,New Users,Email,7761,945,12.18,68,7.20,1487.79,3090.76,2.08
331187,Weekend Special,2024-06-28,New Users,SMS,2132,512,24.02,46,8.98,4171.41,3832.22,0.92
290631,Festival Offer,2024-06-28,New Users,Email,5334,360,6.75,22,6.11,1139.89,8894.52,7.80
38412,Flash Sale,2024-06-28,Inactive,App,3952,731,18.50,54,7.39,3131.76,7342.56,2.34
832797,Membership Drive,2024-06-28,Inactive,SMS,7466,103,1.38,38,36.89,3591.2,2103.74,0.59
193101,Category Promotion,2024-06-28,Premium,Email,1897,860,45.33,94,10.93,3452.59,2721.55,0.79
818942,App Push Notification,2024-06-28,New Users,Email,1498,220,14.69,59,26.82,4045.16,3284.97,0.81
282366,Email Campaign,2024-06-28,Premium,Email,5310,774,14.58,44,5.68,1266.95,6411.71,5.06
975633,Referral Program,2024-06-28,Inactive,Email,1204,498,41.36,56,11.24,3227.61,2448.78,0.76
203140,New User Discount,2024-06-27,Premium,Email,4338,488,11.25,35,7.17,4529.84,5374.49,1.19
813083,Weekend Special,2024-06-27,All,Email,8328,580,6.96,55,9.48,4854.84,9204.49,1.90
628968,Festival Offer,2024-06-27,Inactive,SMS,5139,514,10.00,42,8.17,2816.39,3514.78,1.25
104067,Flash Sale,2024-06-27,Inactive,Social Media,8835,929,10.51,89,9.58,1586.68,7113,4.48
997019,Membership Drive,2024-06-27,Premium,Social Media,4463,248,5.56,12,4.84,2672.66,6233.93,2.33
549440,Category Promotion,2024-06-27,Premium,App,8080,427,5.28,26,6.09,4881.88,9391.55,1.92
691873,App Push Notification,2024-06-27,All,Social Media,5652,128,2.26,43,33.59,3702.41,8025.93,2.17
107594,Email Campaign,2024-06-27,All,Email,3925,618,15.75,39,6.31,1791.31,6558.83,3.66
558647,Referral Program,2024-06-27,Premium,App,7824,283,3.62,77,27.21,1351.43,9797.02,7.25
675663,New User Discount,2024-06-26,Premium,Social Media,2017,666,33.02,58,8.71,4614.46,2352.58,0.51
780455,Weekend Special,2024-06-26,All,App,9298,184,1.98,82,44.57,4161.56,9147.46,2.20
562182,Festival Offer,2024-06-26,All,Email,7412,685,9.24,17,2.48,1043.7,5438.85,5.21
319024,Flash Sale,2024-06-26,Premium,App,4392,130,2.96,56,43.08,1103.91,8439.46,7.65
539170,Membership Drive,2024-06-26,New Users,Email,2867,348,12.14,36,10.34,3892.36,3876.93,1.00
579100,Category Promotion,2024-06-26,Premium,Email,9588,472,4.92,23,4.87,2439.33,2489.44,1.02
695056,App Push Notification,2024-06-26,New Users,Social Media,6103,748,12.26,86,11.50,2302.33,7127.26,3.10
509838,Email Campaign,2024-06-26,Inactive,Social Media,2310,333,14.42,46,13.81,1001.64,5810.57,5.80
917018,Referral Program,2024-06-26,Inactive,Social Media,1152,690,59.90,99,14.35,1005,4625.85,4.60
709741,New User Discount,2024-06-25,All,App,4332,460,10.62,65,14.13,3744.78,7675.11,2.05
147381,Weekend Special,2024-06-25,New Users,Email,8409,376,4.47,72,19.15,3483.01,6200.81,1.78
268193,Festival Offer,2024-06-25,Premium,SMS,5799,673,11.61,24,3.57,1759.2,7800.62,4.43
874292,Flash Sale,2024-06-25,All,SMS,9338,718,7.69,51,7.10,3121.12,6324.27,2.03
666231,Membership Drive,2024-06-25,Inactive,Social Media,3335,363,10.88,43,11.85,2568.98,9083.77,3.54
854434,Category Promotion,2024-06-25,Premium,Social Media,8922,341,3.82,36,10.56,1539.19,4216.18,2.74
937934,App Push Notification,2024-06-25,Inactive,App,2142,297,13.87,17,5.72,4271.51,5178.49,1.21
160804,Email Campaign,2024-06-25,New Users,Social Media,5862,627,10.70,50,7.97,3294.6,2783.4,0.84
263743,Referral Program,2024-06-25,Inactive,App,1915,755,39.43,93,12.32,3763.84,4407.4,1.17
608413,New User Discount,2024-06-24,All,Social Media,8190,822,10.04,75,9.12,4622.25,8360.96,1.81
296374,Weekend Special,2024-06-24,Premium,Email,5930,860,14.50,69,8.02,4851.63,7365.3,1.52
551476,Festival Offer,2024-06-24,Inactive,App,7483,531,7.10,79,14.88,2613.74,6458.45,2.47
335027,Flash Sale,2024-06-24,All,Email,8302,559,6.73,53,9.48,3655.67,8143.15,2.23
907176,Membership Drive,2024-06-24,Premium,SMS,4824,255,5.29,75,29.41,1681.34,3927.97,2.34
481432,Category Promotion,2024-06-24,Premium,Email,5516,566,10.26,67,11.84,4108.23,6037.21,1.47
7847,App Push Notification,2024-06-24,All,SMS,4556,955,20.96,78,8.17,1163.12,3696.71,3.18
800383,Email Campaign,2024-06-24,Inactive,Social Media,3913,588,15.03,33,5.61,3438.17,8343.04,2.43
125844,Referral Program,2024-06-24,Inactive,App,4513,176,3.90,31,17.61,2615.18,5040.28,1.93
634113,New User Discount,2024-06-23,New Users,App,8484,946,11.15,53,5.60,2318.47,5748.4,2.48
614117,Weekend Special,2024-06-23,Premium,SMS,1972,385,19.52,13,3.38,4477.51,8058.4,1.80
728034,Festival Offer,2024-06-23,New Users,App,6781,797,11.75,72,9.03,4823.82,7398.63,1.53
261225,Flash Sale,2024-06-23,All,App,9883,691,6.99,100,14.47,2077.51,6378.87,3.07
337094,Membership Drive,2024-06-23,New Users,SMS,8815,872,9.89,10,1.15,2548.59,9641.1,3.78
286120,Category Promotion,2024-06-23,New Users,Social Media,6234,938,15.05,69,7.36,3395.14,6242.52,1.84
758184,App Push Notification,2024-06-23,All,Social Media,1736,662,38.13,44,6.65,1487.89,2878.17,1.93
465005,Email Campaign,2024-06-23,Premium,SMS,3781,785,20.76,17,2.17,1003.74,2537.58,2.53
974675,Referral Program,2024-06-23,Premium,App,2911,748,25.70,77,10.29,4334.34,9047.32,2.09
323930,New User Discount,2024-06-22,Inactive,App,6643,911,13.71,98,10.76,4653.49,8463.58,1.82
414375,Weekend Special,2024-06-22,All,SMS,2920,756,25.89,38,5.03,2289.65,8191.09,3.58
208480,Festival Offer,2024-06-22,Premium,SMS,7569,635,8.39,35,5.51,1637,8332.56,5.09
901057,Flash Sale,2024-06-22,All,Social Media,6447,190,2.95,14,7.37,1781.82,5566.88,3.12
929469,Membership Drive,2024-06-22,Premium,SMS,6249,835,13.36,29,3.47,1468.29,8753.86,5.96
572560,Category Promotion,2024-06-22,Premium,Email,3292,232,7.05,49,21.12,1464.95,9553.86,6.52
754004,App Push Notification,2024-06-22,Premium,SMS,2490,917,36.83,27,2.94,4603.79,6266.45,1.36
516036,Email Campaign,2024-06-22,New Users,App,5904,693,11.74,79,11.40,3829.55,3327.78,0.87
345842,Referral Program,2024-06-22,Premium,App,4740,589,12.43,34,5.77,4973.04,2934.5,0.59
503189,New User Discount,2024-06-21,All,Email,7381,175,2.37,34,19.43,4470.77,7587.44,1.70
733405,Weekend Special,2024-06-21,New Users,Email,8045,437,5.43,66,15.10,2813.81,6769.39,2.41
637524,Festival Offer,2024-06-21,Inactive,Email,8059,298,3.70,81,27.18,3677.63,8321.77,2.26
821373,Flash Sale,2024-06-21,Inactive,Email,3211,412,12.83,46,11.17,1645.04,7723.1,4.69
567412,Membership Drive,2024-06-21,All,Social Media,7170,312,4.35,25,8.01,3692.45,4329.54,1.17
372223,Category Promotion,2024-06-21,Inactive,Email,3986,492,12.34,50,10.16,3888.91,4894.63,1.26
402032,App Push Notification,2024-06-21,All,SMS,5473,334,6.10,91,27.25,3286.49,8320.97,2.53
544562,Email Campaign,2024-06-21,Inactive,App,3626,517,14.26,26,5.03,4898.32,2826.17,0.58
688809,Referral Program,2024-06-21,All,Social Media,1939,166,8.56,15,9.04,3686.11,9021.3,2.45
482783,New User Discount,2024-06-20,New Users,SMS,8120,243,2.99,37,15.23,4961.69,7083.77,1.43
100438,Weekend Special,2024-06-20,Premium,Email,7651,575,7.52,30,5.22,1819.94,8889.88,4.88
156818,Festival Offer,2024-06-20,Premium,SMS,8842,731,8.27,49,6.70,2006.5,5537.53,2.76
992276,Flash Sale,2024-06-20,All,Social Media,2292,975,42.54,71,7.28,2306.65,7002.08,3.04
791007,Membership Drive,2024-06-20,Premium,Social Media,8837,613,6.94,80,13.05,4690.93,8167.9,1.74
856955,Category Promotion,2024-06-20,New Users,App,9042,228,2.52,54,23.68,4882.17,6162.55,1.26
502211,App Push Notification,2024-06-20,Inactive,Social Media,8187,627,7.66,31,4.94,2061.34,3802.35,1.84
244847,Email Campaign,2024-06-20,New Users,Social Media,7058,534,7.57,72,13.48,1964.28,5347.66,2.72
404966,Referral Program,2024-06-20,All,Email,8314,748,9.00,68,9.09,4915.11,6474.87,1.32
696282,New User Discount,2024-06-19,All,App,4809,452,9.40,56,12.39,4390.68,3236.03,0.74
424370,Weekend Special,2024-06-19,Premium,App,5015,384,7.66,33,8.59,2029.69,8689.53,4.28
705062,Festival Offer,2024-06-19,Inactive,Email,2525,981,38.85,90,9.17,3110.52,9400.26,3.02
546510,Flash Sale,2024-06-19,New Users,SMS,8521,853,10.01,57,6.68,1430.37,7319.07,5.12
633588,Membership Drive,2024-06-19,New Users,Social Media,3967,491,12.38,14,2.85,1227.33,6454.6,5.26
399272,Category Promotion,2024-06-19,Inactive,Social Media,6403,402,6.28,95,23.63,2811.47,3664.74,1.30
233151,App Push Notification,2024-06-19,Inactive,App,6735,722,10.72,99,13.71,3116.17,7836.34,2.51
584545,Email Campaign,2024-06-19,Premium,Email,9595,219,2.28,76,34.70,3139.81,7330.31,2.33
397862,Referral Program,2024-06-19,Premium,Social Media,4450,581,13.06,60,10.33,3597.88,2802.28,0.78
362364,New User Discount,2024-06-18,Premium,Social Media,6232,943,15.13,24,2.55,3811.42,7948,2.09
539033,Weekend Special,2024-06-18,Inactive,App,2741,419,15.29,62,14.80,3911.23,2955.67,0.76
676015,Festival Offer,2024-06-18,Inactive,Social Media,7727,610,7.89,94,15.41,4262.46,3880.45,0.91
226154,Flash Sale,2024-06-18,Inactive,SMS,7178,474,6.60,58,12.24,1539.4,4674.56,3.04
108908,Membership Drive,2024-06-18,Inactive,Social Media,7143,707,9.90,48,6.79,2205.06,4584.15,2.08
272500,Category Promotion,2024-06-18,All,App,9834,124,1.26,50,40.32,1448.38,5272.86,3.64
83441,App Push Notification,2024-06-18,New Users,Social Media,6234,216,3.46,14,6.48,4251.45,3850.69,0.91
596814,Email Campaign,2024-06-18,Inactive,Email,2352,804,34.18,36,4.48,4421.23,6058.77,1.37
956713,Referral Program,2024-06-18,All,Email,5320,418,7.86,54,12.92,2313.02,9477.86,4.10
96443,New User Discount,2024-06-17,Premium,SMS,8087,288,3.56,23,7.99,3386.38,6585.01,1.94
46328,Weekend Special,2024-06-17,Inactive,Social Media,9716,876,9.02,77,8.79,2058.48,3654.76,1.78
853731,Festival Offer,2024-06-17,Inactive,App,5178,218,4.21,20,9.17,4346.45,8248.94,1.90
306730,Flash Sale,2024-06-17,Inactive,Email,2520,281,11.15,63,22.42,3634.05,8481.23,2.33
709860,Membership Drive,2024-06-17,New Users,App,4777,165,3.45,18,10.91,1347.85,3956.09,2.94
958569,Category Promotion,2024-06-17,New Users,Email,6554,262,4.00,54,20.61,2766.46,7891.14,2.85
704835,App Push Notification,2024-06-17,Inactive,Email,5758,563,9.78,32,5.68,1431.46,5825.97,4.07
952949,Email Campaign,2024-06-17,All,SMS,1867,252,13.50,32,12.70,3601.37,6013.29,1.67
66920,Referral Program,2024-06-17,Inactive,Social Media,1844,424,22.99,66,15.57,3701.77,9927.17,2.68
502555,New User Discount,2024-06-16,New Users,App,9249,700,7.57,12,1.71,1593.91,8503.44,5.33
596296,Weekend Special,2024-06-16,All,App,1334,902,67.62,90,9.98,2481,6132.47,2.47
366737,Festival Offer,2024-06-16,Inactive,Email,9644,459,4.76,76,16.56,4939.87,9933.28,2.01
342656,Flash Sale,2024-06-16,All,SMS,3372,116,3.44,81,69.83,2118.14,5915.73,2.79
40100,Membership Drive,2024-06-16,All,SMS,7337,294,4.01,16,5.44,1919.72,8444.14,4.40
87706,Category Promotion,2024-06-16,All,SMS,5168,446,8.63,96,21.52,1129.17,9219.79,8.17
308000,App Push Notification,2024-06-16,New Users,Social Media,4400,401,9.11,40,9.98,1804.59,3354.44,1.86
428184,Email Campaign,2024-06-16,All,App,2536,230,9.07,81,35.22,4318.81,5181.51,1.20
373268,Referral Program,2024-06-16,New Users,Email,6134,546,8.90,10,1.83,2054.83,2564.13,1.25
122101,New User Discount,2024-06-15,All,App,3479,954,27.42,57,5.97,3021.8,4040.04,1.34
618357,Weekend Special,2024-06-15,Premium,App,5190,593,11.43,77,12.98,1721.69,4378.18,2.54
589864,Festival Offer,2024-06-15,New Users,SMS,2172,426,19.61,94,22.07,3879.69,4710.66,1.21
925095,Flash Sale,2024-06-15,New Users,App,4406,329,7.47,92,27.96,1816.05,6484.66,3.57
289839,Membership Drive,2024-06-15,Premium,Email,8135,506,6.22,24,4.74,2226.15,3841.39,1.73
56268,Category Promotion,2024-06-15,All,SMS,2829,908,32.10,95,10.46,1635.16,2569.2,1.57
254950,App Push Notification,2024-06-15,Inactive,SMS,3649,709,19.43,99,13.96,4749.37,7122.19,1.50
727821,Email Campaign,2024-06-15,Premium,Email,2701,978,36.21,20,2.04,1421.95,7018.42,4.94
409984,Referral Program,2024-06-15,New Users,Email,7777,948,12.19,28,2.95,4731.42,7969.46,1.68
382434,New User Discount,2024-06-14,All,SMS,5051,126,2.49,55,43.65,1804.81,4267.67,2.36
616474,Weekend Special,2024-06-14,All,Email,8476,616,7.27,96,15.58,2359.49,8603.51,3.65
941075,Festival Offer,2024-06-14,Inactive,Social Media,7447,134,1.80,88,65.67,4941.09,4202.73,0.85
814469,Flash Sale,2024-06-14,New Users,SMS,5349,124,2.32,70,56.45,2643.77,5842.61,2.21
761712,Membership Drive,2024-06-14,New Users,Social Media,4335,449,10.36,51,11.36,2927.23,2265.16,0.77
480269,Category Promotion,2024-06-14,All,Social Media,8583,248,2.89,87,35.08,4772.71,9982.95,2.09
886789,App Push Notification,2024-06-14,Inactive,Social Media,2073,179,8.63,46,25.70,3028.51,2627.73,0.87
974288,Email Campaign,2024-06-14,New Users,SMS,7432,278,3.74,59,21.22,4961.52,4296.48,0.87
60550,Referral Program,2024-06-14,Premium,Email,9811,210,2.14,12,5.71,3460.17,2660.14,0.77
165799,New User Discount,2024-06-13,All,App,5023,244,4.86,34,13.93,1671.9,4680.2,2.80
340263,Weekend Special,2024-06-13,Premium,Social Media,8305,328,3.95,33,10.06,1803.95,4342.73,2.41
351998,Festival Offer,2024-06-13,Inactive,Email,9923,616,6.21,20,3.25,2271.38,9558.91,4.21
677124,Flash Sale,2024-06-13,Premium,App,7560,408,5.40,28,6.86,1445.97,9099.79,6.29
661716,Membership Drive,2024-06-13,Premium,SMS,8754,128,1.46,75,58.59,2729.67,2025.61,0.74
327527,Category Promotion,2024-06-13,All,App,9436,309,3.27,73,23.62,2501.44,9452.52,3.78
684140,App Push Notification,2024-06-13,New Users,Email,3071,941,30.64,61,6.48,1588.88,4070.75,2.56
638621,Email Campaign,2024-06-13,Inactive,App,3096,404,13.05,15,3.71,1909.56,8978.79,4.70
33189,Referral Program,2024-06-13,Inactive,SMS,9405,260,2.76,35,13.46,3337.63,6089.44,1.82
479531,New User Discount,2024-06-12,All,App,8723,937,10.74,16,1.71,1465.37,7069.76,4.82
517589,Weekend Special,2024-06-12,Inactive,Social Media,3505,650,18.54,15,2.31,1373.24,8840.4,6.44
949012,Festival Offer,2024-06-12,All,SMS,5302,834,15.73,32,3.84,3486.68,3409.51,0.98
329803,Flash Sale,2024-06-12,All,Social Media,1307,711,54.40,10,1.41,3105.23,9568.06,3.08
884946,Membership Drive,2024-06-12,All,Email,6403,619,9.67,15,2.42,1731.81,4547.21,2.63
534939,Category Promotion,2024-06-12,All,Email,1197,908,75.86,67,7.38,4173.14,9028.71,2.16
366772,App Push Notification,2024-06-12,All,Social Media,5046,811,16.07,27,3.33,1418.9,3627.07,2.56
533021,Email Campaign,2024-06-12,Inactive,Social Media,4953,582,11.75,82,14.09,2190.85,9890.89,4.51
454551,Referral Program,2024-06-12,Inactive,Email,5645,397,7.03,20,5.04,3046.6,7455.61,2.45
593053,New User Discount,2024-06-11,New Users,App,8235,271,3.29,52,19.19,3295.3,9339.1,2.83
305542,Weekend Special,2024-06-11,Inactive,SMS,1790,506,28.27,78,15.42,2694.62,5617.12,2.08
35694,Festival Offer,2024-06-11,Inactive,App,2368,640,27.03,93,14.53,3856.19,7217.4,1.87
925543,Flash Sale,2024-06-11,New Users,Email,5049,180,3.57,66,36.67,1154.8,3635.85,3.15
420800,Membership Drive,2024-06-11,New Users,Email,6732,959,14.25,29,3.02,4145.05,6497.65,1.57
559123,Category Promotion,2024-06-11,Inactive,SMS,8081,836,10.35,72,8.61,4176.09,6158.94,1.47
269055,App Push Notification,2024-06-11,New Users,Social Media,3849,480,12.47,79,16.46,3021.42,4742.55,1.57
738777,Email Campaign,2024-06-11,All,SMS,2682,833,31.06,45,5.40,3854.34,4134.43,1.07
997672,Referral Program,2024-06-11,Inactive,App,8949,778,8.69,48,6.17,1557.76,5176.91,3.32
387569,New User Discount,2024-06-10,All,App,3541,479,13.53,33,6.89,2858.44,6749.31,2.36
725889,Weekend Special,2024-06-10,All,SMS,5476,321,5.86,34,10.59,3391.98,9478.39,2.79
102220,Festival Offer,2024-06-10,New Users,Social Media,8134,542,6.66,72,13.28,4827.8,2122.7,0.44
972880,Flash Sale,2024-06-10,Premium,App,2686,573,21.33,21,3.66,3764.41,2938.68,0.78
966908,Membership Drive,2024-06-10,All,App,4621,828,17.92,30,3.62,2344.47,4609.71,1.97
780511,Category Promotion,2024-06-10,Premium,SMS,6298,478,7.59,23,4.81,3960.47,5612.42,1.42
344444,App Push Notification,2024-06-10,All,App,8820,813,9.22,20,2.46,3961.21,5302.11,1.34
807142,Email Campaign,2024-06-10,New Users,Social Media,9263,753,8.13,24,3.19,3493.33,8458.35,2.42
654809,Referral Program,2024-06-10,New Users,SMS,6756,673,9.96,20,2.97,4965.22,7409.79,1.49
808327,New User Discount,2024-06-09,Premium,Social Media,7819,101,1.29,18,17.82,3540.78,5825.03,1.65
384485,Weekend Special,2024-06-09,All,App,1650,113,6.85,25,22.12,4786.99,2548.86,0.53
308132,Festival Offer,2024-06-09,All,App,1550,180,11.61,66,36.67,1681.47,8836.41,5.26
348245,Flash Sale,2024-06-09,New Users,Email,3667,764,20.83,44,5.76,2934.13,4935.82,1.68
25291,Membership Drive,2024-06-09,New Users,Email,1432,983,68.65,90,9.16,2871.1,3458.28,1.20
976693,Category Promotion,2024-06-09,Premium,SMS,5669,240,4.23,49,20.42,2458.19,7492.08,3.05
375231,App Push Notification,2024-06-09,All,SMS,2454,768,31.30,36,4.69,2924.82,5370.16,1.84
65236,Email Campaign,2024-06-09,Premium,SMS,7079,890,12.57,63,7.08,2827.12,7304.56,2.58
969401,Referral Program,2024-06-09,Inactive,Email,7518,415,5.52,25,6.02,1221.96,6326.84,5.18
676008,New User Discount,2024-06-08,Inactive,Email,7222,122,1.69,84,68.85,1816.73,5457.83,3.00
641598,Weekend Special,2024-06-08,Inactive,Email,4746,124,2.61,68,54.84,4014.48,7456.39,1.86
565487,Festival Offer,2024-06-08,New Users,App,7525,121,1.61,22,18.18,2225.67,5581.15,2.51
878794,Flash Sale,2024-06-08,Inactive,SMS,3860,988,25.60,53,5.36,4893.48,5807.62,1.19
784473,Membership Drive,2024-06-08,Inactive,App,7019,613,8.73,99,16.15,4591.25,9426.05,2.05
594934,Category Promotion,2024-06-08,Premium,SMS,8582,345,4.02,95,27.54,4085.63,6226.65,1.52
933590,App Push Notification,2024-06-08,New Users,App,1037,811,78.21,60,7.40,2507.04,4518.31,1.80
929968,Email Campaign,2024-06-08,Inactive,Social Media,6472,687,10.61,30,4.37,4714.39,8678.56,1.84
890988,Referral Program,2024-06-08,Premium,Social Media,1098,722,65.76,39,5.40,1919.2,6066.41,3.16
704329,New User Discount,2024-06-07,Inactive,SMS,7018,497,7.08,30,6.04,3185.37,2718.84,0.85
981287,Weekend Special,2024-06-07,Premium,Social Media,6495,456,7.02,28,6.14,2681.53,9586.18,3.57
146905,Festival Offer,2024-06-07,New Users,Social Media,9781,554,5.66,59,10.65,2921.25,4715.48,1.61
235115,Flash Sale,2024-06-07,Inactive,Email,6167,804,13.04,100,12.44,3259.39,8399.93,2.58
128851,Membership Drive,2024-06-07,Premium,Social Media,2570,866,33.70,91,10.51,1388.23,5569.03,4.01
320418,Category Promotion,2024-06-07,Premium,SMS,7590,953,12.56,68,7.14,3132.26,7771.38,2.48
919298,App Push Notification,2024-06-07,Premium,SMS,4261,377,8.85,16,4.24,2117.69,4160.18,1.96
